,index,country,total_case,total_recovered,total_death,daily_cases,daily_recovered,daily_death,existing_case
18651,2020-03-28,United Kingdom,17312,151,1457,-2567,0,-294,15704
18652,2020-03-29,United Kingdom,19780,151,1672,-2468,0,-215,17957
18653,2020-03-30,United Kingdom,22453,171,2046,-2673,-20,-374,20236
18654,2020-03-31,United Kingdom,25481,179,2429,-3028,-8,-383,22873
18655,2020-04-01,United Kingdom,29865,179,3100,-4384,0,-671,26586
18656,2020-04-02,United Kingdom,34173,192,3752,-4308,-13,-652,30229
18657,2020-04-03,United Kingdom,38689,208,4467,-4516,-16,-715,34014
18658,2020-04-04,United Kingdom,42477,215,5228,-3788,-7,-761,37034
18659,2020-04-05,United Kingdom,48436,229,5874,-5959,-14,-646,42333
18660,2020-04-06,United Kingdom,52279,287,6445,-3843,-58,-571,45547
18661,2020-04-07,United Kingdom,55949,325,7483,-3670,-38,-1038,48141
18662,2020-04-08,United Kingdom,61474,345,8519,-5525,-20,-1036,52610
18663,2020-04-09,United Kingdom,65872,359,9623,-4398,-14,-1104,55890
18664,2020-04-10,United Kingdom,74605,588,10776,-8733,-229,-1153,63241
18665,2020-04-11,United Kingdom,79874,622,11616,-5269,-34,-840,67636
18666,2020-04-12,United Kingdom,85206,626,12302,-5332,-4,-686,72278
18667,2020-04-13,United Kingdom,89570,304,13047,-4364,322,-745,76219
18668,2020-04-14,United Kingdom,94845,323,14095,-5275,-19,-1048,80427
18669,2020-04-15,United Kingdom,99483,368,14941,-4638,-45,-846,84174
18670,2020-04-16,United Kingdom,104145,375,15974,-4662,-7,-1033,87796
18671,2020-04-17,United Kingdom,109769,394,16910,-5624,-19,-936,92465
18672,2020-04-18,United Kingdom,115314,414,18028,-5545,-20,-1118,96872
18673,2020-04-19,United Kingdom,121172,436,18527,-5858,-22,-499,102209
18674,2020-04-20,United Kingdom,125856,446,19092,-4684,-10,-565,106318
18675,2020-04-21,United Kingdom,130172,638,20264,-4316,-192,-1172,109270
18676,2020-04-22,United Kingdom,134638,683,21111,-4466,-45,-847,112844
18677,2020-04-23,United Kingdom,139246,712,21840,-4608,-29,-729,116694
18678,2020-04-24,United Kingdom,144640,724,22853,-5394,-12,-1013,121063
18679,2020-04-25,United Kingdom,149569,774,23697,-4929,-50,-844,125098
18680,2020-04-26,United Kingdom,154037,778,24117,-4468,-4,-420,129142
18681,2020-04-27,United Kingdom,158348,807,24458,-4311,-29,-341,133083
18682,2020-04-28,United Kingdom,162350,813,25369,-4002,-6,-911,136168
18683,2020-04-29,United Kingdom,166441,857,26166,-4091,-44,-797,139418
18684,2020-04-30,United Kingdom,172481,859,26842,-6040,-2,-676,144780
18685,2020-05-01,United Kingdom,178685,892,27583,-6204,-33,-741,150210
18686,2020-05-02,United Kingdom,183500,896,28205,-4815,-4,-622,154399
18687,2020-05-03,United Kingdom,187842,901,28520,-4342,-5,-315,158421
18688,2020-05-04,United Kingdom,191832,910,28809,-3990,-9,-289,162113
18689,2020-05-05,United Kingdom,196243,926,29501,-4411,-16,-692,165816
18691,2020-01-23,Uruguay,0,0,0,0,0,0,0
18692,2020-01-24,Uruguay,0,0,0,0,0,0,0
18693,2020-01-25,Uruguay,0,0,0,0,0,0,0
18694,2020-01-26,Uruguay,0,0,0,0,0,0,0
18695,2020-01-27,Uruguay,0,0,0,0,0,0,0
18696,2020-01-28,Uruguay,0,0,0,0,0,0,0
18697,2020-01-29,Uruguay,0,0,0,0,0,0,0
18698,2020-01-30,Uruguay,0,0,0,0,0,0,0
18699,2020-01-31,Uruguay,0,0,0,0,0,0,0
18700,2020-02-01,Uruguay,0,0,0,0,0,0,0
18701,2020-02-02,Uruguay,0,0,0,0,0,0,0
18702,2020-02-03,Uruguay,0,0,0,0,0,0,0
18703,2020-02-04,Uruguay,0,0,0,0,0,0,0
18704,2020-02-05,Uruguay,0,0,0,0,0,0,0
18705,2020-02-06,Uruguay,0,0,0,0,0,0,0
18706,2020-02-07,Uruguay,0,0,0,0,0,0,0
18707,2020-02-08,Uruguay,0,0,0,0,0,0,0
18708,2020-02-09,Uruguay,0,0,0,0,0,0,0
18709,2020-02-10,Uruguay,0,0,0,0,0,0,0
18710,2020-02-11,Uruguay,0,0,0,0,0,0,0
18711,2020-02-12,Uruguay,0,0,0,0,0,0,0
18712,2020-02-13,Uruguay,0,0,0,0,0,0,0
18713,2020-02-14,Uruguay,0,0,0,0,0,0,0
18714,2020-02-15,Uruguay,0,0,0,0,0,0,0
18715,2020-02-16,Uruguay,0,0,0,0,0,0,0
18716,2020-02-17,Uruguay,0,0,0,0,0,0,0
18717,2020-02-18,Uruguay,0,0,0,0,0,0,0
18718,2020-02-19,Uruguay,0,0,0,0,0,0,0
18719,2020-02-20,Uruguay,0,0,0,0,0,0,0
18720,2020-02-21,Uruguay,0,0,0,0,0,0,0
18721,2020-02-22,Uruguay,0,0,0,0,0,0,0
18722,2020-02-23,Uruguay,0,0,0,0,0,0,0
18723,2020-02-24,Uruguay,0,0,0,0,0,0,0
18724,2020-02-25,Uruguay,0,0,0,0,0,0,0
18725,2020-02-26,Uruguay,0,0,0,0,0,0,0
18726,2020-02-27,Uruguay,0,0,0,0,0,0,0
18727,2020-02-28,Uruguay,0,0,0,0,0,0,0
18728,2020-02-29,Uruguay,0,0,0,0,0,0,0
18729,2020-03-01,Uruguay,0,0,0,0,0,0,0
18730,2020-03-02,Uruguay,0,0,0,0,0,0,0
18731,2020-03-03,Uruguay,0,0,0,0,0,0,0
18732,2020-03-04,Uruguay,0,0,0,0,0,0,0
18733,2020-03-05,Uruguay,0,0,0,0,0,0,0
18734,2020-03-06,Uruguay,0,0,0,0,0,0,0
18735,2020-03-07,Uruguay,0,0,0,0,0,0,0
18736,2020-03-08,Uruguay,0,0,0,0,0,0,0
18737,2020-03-09,Uruguay,0,0,0,0,0,0,0
18738,2020-03-10,Uruguay,0,0,0,0,0,0,0
18739,2020-03-11,Uruguay,0,0,0,0,0,0,0
18740,2020-03-12,Uruguay,0,0,0,0,0,0,0
18741,2020-03-13,Uruguay,0,0,0,0,0,0,0
18742,2020-03-14,Uruguay,4,0,0,-4,0,0,4
18743,2020-03-15,Uruguay,4,0,0,0,0,0,4
18744,2020-03-16,Uruguay,8,0,0,-4,0,0,8
18745,2020-03-17,Uruguay,29,0,0,-21,0,0,29
18746,2020-03-18,Uruguay,50,0,0,-21,0,0,50
18747,2020-03-19,Uruguay,79,0,0,-29,0,0,79
18748,2020-03-20,Uruguay,94,0,0,-15,0,0,94
18749,2020-03-21,Uruguay,110,0,0,-16,0,0,110
18750,2020-03-22,Uruguay,158,0,0,-48,0,0,158
18751,2020-03-23,Uruguay,162,0,0,-4,0,0,162
18752,2020-03-24,Uruguay,162,0,0,0,0,0,162
18753,2020-03-25,Uruguay,189,0,0,-27,0,0,189
18754,2020-03-26,Uruguay,217,0,0,-28,0,0,217
18755,2020-03-27,Uruguay,238,0,0,-21,0,0,238
18756,2020-03-28,Uruguay,274,0,0,-36,0,0,274
18757,2020-03-29,Uruguay,304,0,1,-30,0,-1,303
18758,2020-03-30,Uruguay,310,0,1,-6,0,0,309
18759,2020-03-31,Uruguay,338,41,1,-28,-41,0,296
18760,2020-04-01,Uruguay,338,41,2,0,0,-1,295
18761,2020-04-02,Uruguay,350,62,4,-12,-21,-2,284
18762,2020-04-03,Uruguay,369,68,4,-19,-6,0,297
18763,2020-04-04,Uruguay,400,93,5,-31,-25,-1,302
18764,2020-04-05,Uruguay,400,93,5,0,0,0,302
18765,2020-04-06,Uruguay,406,104,6,-6,-11,-1,296
18766,2020-04-07,Uruguay,424,150,7,-18,-46,-1,267
18767,2020-04-08,Uruguay,424,150,7,0,0,0,267
18768,2020-04-09,Uruguay,456,192,7,-32,-42,0,257
18769,2020-04-10,Uruguay,473,206,7,-17,-14,0,260
18770,2020-04-11,Uruguay,494,214,7,-21,-8,0,273
18771,2020-04-12,Uruguay,480,231,7,14,-17,0,242
18772,2020-04-13,Uruguay,480,231,8,0,0,-1,241
18773,2020-04-14,Uruguay,483,248,8,-3,-17,0,227
18774,2020-04-15,Uruguay,492,260,8,-9,-12,0,224
18775,2020-04-16,Uruguay,502,286,9,-10,-26,-1,207
18776,2020-04-17,Uruguay,502,286,9,0,0,0,207
18777,2020-04-18,Uruguay,508,294,9,-6,-8,0,205
18778,2020-04-19,Uruguay,517,298,10,-9,-4,-1,209
18779,2020-04-20,Uruguay,535,313,10,-18,-15,0,212
18780,2020-04-21,Uruguay,535,313,11,0,0,-1,211
18781,2020-04-22,Uruguay,543,324,12,-8,-11,-1,207
18782,2020-04-23,Uruguay,557,354,12,-14,-30,0,191
18783,2020-04-24,Uruguay,563,369,12,-6,-15,0,182
18784,2020-04-25,Uruguay,596,370,14,-33,-1,-2,212
18785,2020-04-26,Uruguay,606,375,15,-10,-5,-1,216
18786,2020-04-27,Uruguay,620,386,15,-14,-11,0,219
18787,2020-04-28,Uruguay,625,394,15,-5,-8,0,216
18788,2020-04-29,Uruguay,630,412,15,-5,-18,0,203
18789,2020-04-30,Uruguay,643,417,17,-13,-5,-2,209
18790,2020-05-01,Uruguay,648,435,17,-5,-18,0,196
18791,2020-05-02,Uruguay,652,440,17,-4,-5,0,195
18792,2020-05-03,Uruguay,655,442,17,-3,-2,0,196
18793,2020-05-04,Uruguay,657,447,17,-2,-5,0,193
18794,2020-05-05,Uruguay,670,468,17,-13,-21,0,185
18796,2020-01-23,Uzbekistan,0,0,0,0,0,0,0
18797,2020-01-24,Uzbekistan,0,0,0,0,0,0,0
18798,2020-01-25,Uzbekistan,0,0,0,0,0,0,0
18799,2020-01-26,Uzbekistan,0,0,0,0,0,0,0
18800,2020-01-27,Uzbekistan,0,0,0,0,0,0,0
18801,2020-01-28,Uzbekistan,0,0,0,0,0,0,0
18802,2020-01-29,Uzbekistan,0,0,0,0,0,0,0
18803,2020-01-30,Uzbekistan,0,0,0,0,0,0,0
18804,2020-01-31,Uzbekistan,0,0,0,0,0,0,0
18805,2020-02-01,Uzbekistan,0,0,0,0,0,0,0
18806,2020-02-02,Uzbekistan,0,0,0,0,0,0,0
18807,2020-02-03,Uzbekistan,0,0,0,0,0,0,0
18808,2020-02-04,Uzbekistan,0,0,0,0,0,0,0
18809,2020-02-05,Uzbekistan,0,0,0,0,0,0,0
18810,2020-02-06,Uzbekistan,0,0,0,0,0,0,0
18811,2020-02-07,Uzbekistan,0,0,0,0,0,0,0
18812,2020-02-08,Uzbekistan,0,0,0,0,0,0,0
18813,2020-02-09,Uzbekistan,0,0,0,0,0,0,0
18814,2020-02-10,Uzbekistan,0,0,0,0,0,0,0
18815,2020-02-11,Uzbekistan,0,0,0,0,0,0,0
18816,2020-02-12,Uzbekistan,0,0,0,0,0,0,0
18817,2020-02-13,Uzbekistan,0,0,0,0,0,0,0
18818,2020-02-14,Uzbekistan,0,0,0,0,0,0,0
18819,2020-02-15,Uzbekistan,0,0,0,0,0,0,0
18820,2020-02-16,Uzbekistan,0,0,0,0,0,0,0
18821,2020-02-17,Uzbekistan,0,0,0,0,0,0,0
18822,2020-02-18,Uzbekistan,0,0,0,0,0,0,0
18823,2020-02-19,Uzbekistan,0,0,0,0,0,0,0
18824,2020-02-20,Uzbekistan,0,0,0,0,0,0,0
18825,2020-02-21,Uzbekistan,0,0,0,0,0,0,0
18826,2020-02-22,Uzbekistan,0,0,0,0,0,0,0
18827,2020-02-23,Uzbekistan,0,0,0,0,0,0,0
18828,2020-02-24,Uzbekistan,0,0,0,0,0,0,0
18829,2020-02-25,Uzbekistan,0,0,0,0,0,0,0
18830,2020-02-26,Uzbekistan,0,0,0,0,0,0,0
18831,2020-02-27,Uzbekistan,0,0,0,0,0,0,0
18832,2020-02-28,Uzbekistan,0,0,0,0,0,0,0
18833,2020-02-29,Uzbekistan,0,0,0,0,0,0,0
18834,2020-03-01,Uzbekistan,0,0,0,0,0,0,0
18835,2020-03-02,Uzbekistan,0,0,0,0,0,0,0
18836,2020-03-03,Uzbekistan,0,0,0,0,0,0,0
18837,2020-03-04,Uzbekistan,0,0,0,0,0,0,0
18838,2020-03-05,Uzbekistan,0,0,0,0,0,0,0
18839,2020-03-06,Uzbekistan,0,0,0,0,0,0,0
18840,2020-03-07,Uzbekistan,0,0,0,0,0,0,0
18841,2020-03-08,Uzbekistan,0,0,0,0,0,0,0
18842,2020-03-09,Uzbekistan,0,0,0,0,0,0,0
18843,2020-03-10,Uzbekistan,0,0,0,0,0,0,0
18844,2020-03-11,Uzbekistan,0,0,0,0,0,0,0
18845,2020-03-12,Uzbekistan,0,0,0,0,0,0,0
18846,2020-03-13,Uzbekistan,0,0,0,0,0,0,0
18847,2020-03-14,Uzbekistan,0,0,0,0,0,0,0
18848,2020-03-15,Uzbekistan,1,0,0,-1,0,0,1
18849,2020-03-16,Uzbekistan,6,0,0,-5,0,0,6
18850,2020-03-17,Uzbekistan,10,0,0,-4,0,0,10
18851,2020-03-18,Uzbekistan,15,0,0,-5,0,0,15
18852,2020-03-19,Uzbekistan,23,0,0,-8,0,0,23
18853,2020-03-20,Uzbekistan,33,0,0,-10,0,0,33
18854,2020-03-21,Uzbekistan,43,0,0,-10,0,0,43
18855,2020-03-22,Uzbekistan,43,0,0,0,0,0,43
18856,2020-03-23,Uzbekistan,46,0,0,-3,0,0,46
18857,2020-03-24,Uzbekistan,50,0,0,-4,0,0,50
18858,2020-03-25,Uzbekistan,60,0,0,-10,0,0,60
18859,2020-03-26,Uzbekistan,75,0,0,-15,0,0,75
18860,2020-03-27,Uzbekistan,88,5,1,-13,-5,-1,82
18861,2020-03-28,Uzbekistan,104,5,2,-16,0,-1,97
18862,2020-03-29,Uzbekistan,144,7,2,-40,-2,0,135
18863,2020-03-30,Uzbekistan,149,7,2,-5,0,0,140
18864,2020-03-31,Uzbekistan,172,7,2,-23,0,0,163
18865,2020-04-01,Uzbekistan,181,12,2,-9,-5,0,167
18866,2020-04-02,Uzbekistan,205,25,2,-24,-13,0,178
18867,2020-04-03,Uzbekistan,227,25,2,-22,0,0,200
18868,2020-04-04,Uzbekistan,266,25,2,-39,0,0,239
18869,2020-04-05,Uzbekistan,342,30,2,-76,-5,0,310
18870,2020-04-06,Uzbekistan,457,30,2,-115,0,0,425
18871,2020-04-07,Uzbekistan,520,30,2,-63,0,0,488
18872,2020-04-08,Uzbekistan,545,30,3,-25,0,-1,512
18873,2020-04-09,Uzbekistan,582,38,3,-37,-8,0,541
18874,2020-04-10,Uzbekistan,624,42,3,-42,-4,0,579
18875,2020-04-11,Uzbekistan,767,42,4,-143,0,-1,721
18876,2020-04-12,Uzbekistan,865,66,4,-98,-24,0,795
18877,2020-04-13,Uzbekistan,998,85,4,-133,-19,0,909
18878,2020-04-14,Uzbekistan,1165,99,4,-167,-14,0,1062
18879,2020-04-15,Uzbekistan,1302,107,4,-137,-8,0,1191
18880,2020-04-16,Uzbekistan,1349,129,4,-47,-22,0,1216
18881,2020-04-17,Uzbekistan,1405,156,4,-56,-27,0,1245
18882,2020-04-18,Uzbekistan,1490,194,5,-85,-38,-1,1291
18883,2020-04-19,Uzbekistan,1565,225,5,-75,-31,0,1335
18884,2020-04-20,Uzbekistan,1627,261,5,-62,-36,0,1361
18885,2020-04-21,Uzbekistan,1678,357,6,-51,-96,-1,1315
18886,2020-04-22,Uzbekistan,1716,450,7,-38,-93,-1,1259
18887,2020-04-23,Uzbekistan,1758,561,7,-42,-111,0,1190
18888,2020-04-24,Uzbekistan,1804,621,8,-46,-60,-1,1175
18889,2020-04-25,Uzbekistan,1862,707,8,-58,-86,0,1147
18890,2020-04-26,Uzbekistan,1869,789,8,-7,-82,0,1072
18891,2020-04-27,Uzbekistan,1904,892,8,-35,-103,0,1004
18892,2020-04-28,Uzbekistan,1939,992,8,-35,-100,0,939
18893,2020-04-29,Uzbekistan,2002,1096,9,-63,-104,-1,897
18894,2020-04-30,Uzbekistan,2039,1133,9,-37,-37,0,897
18895,2020-05-01,Uzbekistan,2086,1212,9,-47,-79,0,865
18896,2020-05-02,Uzbekistan,2118,1271,9,-32,-59,0,838
18897,2020-05-03,Uzbekistan,2149,1319,10,-31,-48,-1,820
18898,2020-05-04,Uzbekistan,2189,1405,10,-40,-86,0,774
18899,2020-05-05,Uzbekistan,2207,1501,10,-18,-96,0,696
18901,2020-01-23,Venezuela,0,0,0,0,0,0,0
18902,2020-01-24,Venezuela,0,0,0,0,0,0,0
18903,2020-01-25,Venezuela,0,0,0,0,0,0,0
18904,2020-01-26,Venezuela,0,0,0,0,0,0,0
18905,2020-01-27,Venezuela,0,0,0,0,0,0,0
18906,2020-01-28,Venezuela,0,0,0,0,0,0,0
18907,2020-01-29,Venezuela,0,0,0,0,0,0,0
18908,2020-01-30,Venezuela,0,0,0,0,0,0,0
18909,2020-01-31,Venezuela,0,0,0,0,0,0,0
18910,2020-02-01,Venezuela,0,0,0,0,0,0,0
18911,2020-02-02,Venezuela,0,0,0,0,0,0,0
18912,2020-02-03,Venezuela,0,0,0,0,0,0,0
18913,2020-02-04,Venezuela,0,0,0,0,0,0,0
18914,2020-02-05,Venezuela,0,0,0,0,0,0,0
18915,2020-02-06,Venezuela,0,0,0,0,0,0,0
18916,2020-02-07,Venezuela,0,0,0,0,0,0,0
18917,2020-02-08,Venezuela,0,0,0,0,0,0,0
18918,2020-02-09,Venezuela,0,0,0,0,0,0,0
18919,2020-02-10,Venezuela,0,0,0,0,0,0,0
18920,2020-02-11,Venezuela,0,0,0,0,0,0,0
18921,2020-02-12,Venezuela,0,0,0,0,0,0,0
18922,2020-02-13,Venezuela,0,0,0,0,0,0,0
18923,2020-02-14,Venezuela,0,0,0,0,0,0,0
18924,2020-02-15,Venezuela,0,0,0,0,0,0,0
18925,2020-02-16,Venezuela,0,0,0,0,0,0,0
18926,2020-02-17,Venezuela,0,0,0,0,0,0,0
18927,2020-02-18,Venezuela,0,0,0,0,0,0,0
18928,2020-02-19,Venezuela,0,0,0,0,0,0,0
18929,2020-02-20,Venezuela,0,0,0,0,0,0,0
18930,2020-02-21,Venezuela,0,0,0,0,0,0,0
18931,2020-02-22,Venezuela,0,0,0,0,0,0,0
18932,2020-02-23,Venezuela,0,0,0,0,0,0,0
18933,2020-02-24,Venezuela,0,0,0,0,0,0,0
18934,2020-02-25,Venezuela,0,0,0,0,0,0,0
18935,2020-02-26,Venezuela,0,0,0,0,0,0,0
18936,2020-02-27,Venezuela,0,0,0,0,0,0,0
18937,2020-02-28,Venezuela,0,0,0,0,0,0,0
18938,2020-02-29,Venezuela,0,0,0,0,0,0,0
18939,2020-03-01,Venezuela,0,0,0,0,0,0,0
18940,2020-03-02,Venezuela,0,0,0,0,0,0,0
18941,2020-03-03,Venezuela,0,0,0,0,0,0,0
18942,2020-03-04,Venezuela,0,0,0,0,0,0,0
18943,2020-03-05,Venezuela,0,0,0,0,0,0,0
18944,2020-03-06,Venezuela,0,0,0,0,0,0,0
18945,2020-03-07,Venezuela,0,0,0,0,0,0,0
18946,2020-03-08,Venezuela,0,0,0,0,0,0,0
18947,2020-03-09,Venezuela,0,0,0,0,0,0,0
18948,2020-03-10,Venezuela,0,0,0,0,0,0,0
18949,2020-03-11,Venezuela,0,0,0,0,0,0,0
18950,2020-03-12,Venezuela,0,0,0,0,0,0,0
18951,2020-03-13,Venezuela,0,0,0,0,0,0,0
18952,2020-03-14,Venezuela,2,0,0,-2,0,0,2
18953,2020-03-15,Venezuela,10,0,0,-8,0,0,10
18954,2020-03-16,Venezuela,17,0,0,-7,0,0,17
18955,2020-03-17,Venezuela,33,0,0,-16,0,0,33
18956,2020-03-18,Venezuela,36,0,0,-3,0,0,36
18957,2020-03-19,Venezuela,42,0,0,-6,0,0,42
18958,2020-03-20,Venezuela,42,0,0,0,0,0,42
18959,2020-03-21,Venezuela,70,0,0,-28,0,0,70
18960,2020-03-22,Venezuela,70,15,0,0,-15,0,55
18961,2020-03-23,Venezuela,77,15,0,-7,0,0,62
18962,2020-03-24,Venezuela,84,15,0,-7,0,0,69
18963,2020-03-25,Venezuela,91,15,0,-7,0,0,76
18964,2020-03-26,Venezuela,107,15,0,-16,0,0,92
18965,2020-03-27,Venezuela,107,31,1,0,-16,-1,75
18966,2020-03-28,Venezuela,119,39,2,-12,-8,-1,78
18967,2020-03-29,Venezuela,119,39,2,0,0,0,78
18968,2020-03-30,Venezuela,135,39,3,-16,0,-1,93
18969,2020-03-31,Venezuela,135,39,3,0,0,0,93
18970,2020-04-01,Venezuela,143,41,3,-8,-2,0,99
18971,2020-04-02,Venezuela,146,43,5,-3,-2,-2,98
18972,2020-04-03,Venezuela,153,52,7,-7,-9,-2,94
18973,2020-04-04,Venezuela,155,52,7,-2,0,0,96
18974,2020-04-05,Venezuela,159,52,7,-4,0,0,100
18975,2020-04-06,Venezuela,165,65,7,-6,-13,0,93
18976,2020-04-07,Venezuela,165,65,7,0,0,0,93
18977,2020-04-08,Venezuela,167,65,9,-2,0,-2,93
18978,2020-04-09,Venezuela,171,84,9,-4,-19,0,78
18979,2020-04-10,Venezuela,171,84,9,0,0,0,78
18980,2020-04-11,Venezuela,175,93,9,-4,-9,0,73
18981,2020-04-12,Venezuela,181,93,9,-6,0,0,79
18982,2020-04-13,Venezuela,189,110,9,-8,-17,0,70
18983,2020-04-14,Venezuela,189,110,9,0,0,0,70
18984,2020-04-15,Venezuela,197,111,9,-8,-1,0,77
18985,2020-04-16,Venezuela,204,111,9,-7,0,0,84
18986,2020-04-17,Venezuela,204,111,9,0,0,0,84
18987,2020-04-18,Venezuela,227,113,9,-23,-2,0,105
18988,2020-04-19,Venezuela,256,117,9,-29,-4,0,130
18989,2020-04-20,Venezuela,256,117,9,0,0,0,130
18990,2020-04-21,Venezuela,285,117,10,-29,0,-1,158
18991,2020-04-22,Venezuela,288,122,10,-3,-5,0,156
18992,2020-04-23,Venezuela,311,126,10,-23,-4,0,175
18993,2020-04-24,Venezuela,318,132,10,-7,-6,0,176
18994,2020-04-25,Venezuela,323,132,10,-5,0,0,181
18995,2020-04-26,Venezuela,325,137,10,-2,-5,0,178
18996,2020-04-27,Venezuela,329,142,10,-4,-5,0,177
18997,2020-04-28,Venezuela,329,142,10,0,0,0,177
18998,2020-04-29,Venezuela,331,142,10,-2,0,0,179
18999,2020-04-30,Venezuela,333,142,16,-2,0,-6,175
19000,2020-05-01,Venezuela,335,148,10,-2,-6,6,177
19001,2020-05-02,Venezuela,345,148,10,-10,0,0,187
19002,2020-05-03,Venezuela,357,158,10,-12,-10,0,189
19003,2020-05-04,Venezuela,357,158,10,0,0,0,189
19004,2020-05-05,Venezuela,361,158,10,-4,0,0,193
19006,2020-01-23,Vietnam,2,0,0,-2,0,0,2
19007,2020-01-24,Vietnam,2,0,0,0,0,0,2
19008,2020-01-25,Vietnam,2,0,0,0,0,0,2
19009,2020-01-26,Vietnam,2,0,0,0,0,0,2
19010,2020-01-27,Vietnam,2,0,0,0,0,0,2
19011,2020-01-28,Vietnam,2,0,0,0,0,0,2
19012,2020-01-29,Vietnam,2,0,0,0,0,0,2
19013,2020-01-30,Vietnam,2,0,0,0,0,0,2
19014,2020-01-31,Vietnam,2,0,0,0,0,0,2
19015,2020-02-01,Vietnam,6,1,0,-4,-1,0,5
19016,2020-02-02,Vietnam,6,1,0,0,0,0,5
19017,2020-02-03,Vietnam,8,1,0,-2,0,0,7
19018,2020-02-04,Vietnam,8,1,0,0,0,0,7
19019,2020-02-05,Vietnam,8,1,0,0,0,0,7
19020,2020-02-06,Vietnam,10,1,0,-2,0,0,9
19021,2020-02-07,Vietnam,10,1,0,0,0,0,9
19022,2020-02-08,Vietnam,13,1,0,-3,0,0,12
19023,2020-02-09,Vietnam,13,1,0,0,0,0,12
19024,2020-02-10,Vietnam,14,1,0,-1,0,0,13
19025,2020-02-11,Vietnam,15,6,0,-1,-5,0,9
19026,2020-02-12,Vietnam,15,6,0,0,0,0,9
19027,2020-02-13,Vietnam,16,7,0,-1,-1,0,9
19028,2020-02-14,Vietnam,16,7,0,0,0,0,9
19029,2020-02-15,Vietnam,16,7,0,0,0,0,9
19030,2020-02-16,Vietnam,16,7,0,0,0,0,9
19031,2020-02-17,Vietnam,16,7,0,0,0,0,9
19032,2020-02-18,Vietnam,16,7,0,0,0,0,9
19033,2020-02-19,Vietnam,16,7,0,0,0,0,9
19034,2020-02-20,Vietnam,16,7,0,0,0,0,9
19035,2020-02-21,Vietnam,16,14,0,0,-7,0,2
19036,2020-02-22,Vietnam,16,14,0,0,0,0,2
19037,2020-02-23,Vietnam,16,14,0,0,0,0,2
19038,2020-02-24,Vietnam,16,14,0,0,0,0,2
19039,2020-02-25,Vietnam,16,16,0,0,-2,0,0
19040,2020-02-26,Vietnam,16,16,0,0,0,0,0
19041,2020-02-27,Vietnam,16,16,0,0,0,0,0
19042,2020-02-28,Vietnam,16,16,0,0,0,0,0
19043,2020-02-29,Vietnam,16,16,0,0,0,0,0
19044,2020-03-01,Vietnam,16,16,0,0,0,0,0
19045,2020-03-02,Vietnam,16,16,0,0,0,0,0
19046,2020-03-03,Vietnam,16,16,0,0,0,0,0
19047,2020-03-04,Vietnam,16,16,0,0,0,0,0
19048,2020-03-05,Vietnam,16,16,0,0,0,0,0
19049,2020-03-06,Vietnam,16,16,0,0,0,0,0
19050,2020-03-07,Vietnam,18,16,0,-2,0,0,2
19051,2020-03-08,Vietnam,30,16,0,-12,0,0,14
19052,2020-03-09,Vietnam,30,16,0,0,0,0,14
19053,2020-03-10,Vietnam,31,16,0,-1,0,0,15
19054,2020-03-11,Vietnam,38,16,0,-7,0,0,22
19055,2020-03-12,Vietnam,39,16,0,-1,0,0,23
19056,2020-03-13,Vietnam,47,16,0,-8,0,0,31
19057,2020-03-14,Vietnam,53,16,0,-6,0,0,37
19058,2020-03-15,Vietnam,56,16,0,-3,0,0,40
19059,2020-03-16,Vietnam,61,16,0,-5,0,0,45
19060,2020-03-17,Vietnam,66,16,0,-5,0,0,50
19061,2020-03-18,Vietnam,75,16,0,-9,0,0,59
19062,2020-03-19,Vietnam,85,16,0,-10,0,0,69
19063,2020-03-20,Vietnam,91,16,0,-6,0,0,75
19064,2020-03-21,Vietnam,94,17,0,-3,-1,0,77
19065,2020-03-22,Vietnam,113,17,0,-19,0,0,96
19066,2020-03-23,Vietnam,123,17,0,-10,0,0,106
19067,2020-03-24,Vietnam,134,17,0,-11,0,0,117
19068,2020-03-25,Vietnam,141,17,0,-7,0,0,124
19069,2020-03-26,Vietnam,153,20,0,-12,-3,0,133
19070,2020-03-27,Vietnam,163,20,0,-10,0,0,143
19071,2020-03-28,Vietnam,174,21,0,-11,-1,0,153
19072,2020-03-29,Vietnam,188,25,0,-14,-4,0,163
19073,2020-03-30,Vietnam,203,55,0,-15,-30,0,148
19074,2020-03-31,Vietnam,212,58,0,-9,-3,0,154
19075,2020-04-01,Vietnam,218,63,0,-6,-5,0,155
19076,2020-04-02,Vietnam,233,75,0,-15,-12,0,158
19077,2020-04-03,Vietnam,237,85,0,-4,-10,0,152
19078,2020-04-04,Vietnam,240,90,0,-3,-5,0,150
19079,2020-04-05,Vietnam,241,90,0,-1,0,0,151
19080,2020-04-06,Vietnam,245,95,0,-4,-5,0,150
19081,2020-04-07,Vietnam,249,123,0,-4,-28,0,126
19082,2020-04-08,Vietnam,251,126,0,-2,-3,0,125
19083,2020-04-09,Vietnam,255,128,0,-4,-2,0,127
19084,2020-04-10,Vietnam,257,144,0,-2,-16,0,113
19085,2020-04-11,Vietnam,258,144,0,-1,0,0,114
19086,2020-04-12,Vietnam,262,144,0,-4,0,0,118
19087,2020-04-13,Vietnam,265,146,0,-3,-2,0,119
19088,2020-04-14,Vietnam,266,169,0,-1,-23,0,97
19089,2020-04-15,Vietnam,267,171,0,-1,-2,0,96
